,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MNE,MNG,MOZ,MRT,MUS,MWI,MYR,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
MYR,3784.918,10254.81,8119.246,9549.881,5029.932,17399.46,6049.0,15771.17,7731.611,8263.672,5599.605,8376.234,9038.533,10858.64,11064.68,1424.819,7813.486,5405.576,15240.57,8185.584,7439.534,15920.88,19042.2,16782.53,16063.03,1977.488,1694.36,9575.224,9234.079,13171.04,8948.459,18182.13,2778.652,11580.53,10002.67,9887.858,9887.858,17504.0,7307.531,13082.95,16835.28,15426.61,7019.955,8365.918,8842.204,6415.583,15935.59,8376.064,15889.42,9648.822,18054.4,7270.904,6770.727,10040.42,7618.033,6945.237,7605.646,9211.924,9245.57,6146.08,10344.23,9311.193,6043.036,11178.98,12602.22,12506.39,12485.86,10292.88,7842.732,16274.18,16127.41,16564.29,16304.17,8340.332,15930.62,8077.644,2721.996,2846.594,9609.647,5384.423,6005.213,9746.758,6913.947,8703.752,16032.17,6805.3,4143.801,3705.352,7511.309,3828.007,753.4552,7908.775,15793.48,3218.349,5660.884,183.031,6831.931,12238.58,8903.636,16044.05,8948.459,2759.292,9625.274,7581.797,8956.589,7655.456,10592.3,9245.57,7345.482,7290.113,3528.516,15237.8,7508.497,7972.507,11688.01,8690.006,8006.975,3351.879,9014.243,12205.34,6504.108,8346.098,183.031,1655.925,10336.41,10636.88,10757.57,16544.76,8951.699,8395.82,2075.847,7324.132,10060.57,4603.267,3413.267,17027.04,19378.16,1992.991,3648.641,5765.885,7880.109,3236.389,10540.17,17844.04,5318.417,7569.194,6809.734,8244.47,5802.285,7429.751,12525.47,1863.448,6998.602,12403.07,16280.59,8651.003,6494.441,8006.975,7429.751,10636.26,16434.38,8205.985,8446.163,7995.956,9162.86,5755.613,6758.673,9357.691,10989.1,525.2488,3992.889,4825.405,2721.996,9953.056,16403.72,9037.491,7363.028,8908.763,7482.851,7897.159,7225.497,17214.69,13487.61,4099.601,16137.21,16654.0,478.553,8212.932,8368.552,6207.43,10605.35,8961.841,8788.139
MYS,4846.316,9900.254,9108.602,10613.65,5594.997,15970.66,7051.041,17142.4,6617.087,9410.919,6635.911,8084.18,10261.22,10991.7,11391.15,2593.442,8832.44,6015.233,16891.63,9235.177,8703.475,17492.15,18178.57,15940.63,17290.49,1486.397,2998.202,8734.089,9223.682,14825.78,10085.6,16562.12,4355.047,11722.28,10013.85,9651.106,9651.106,19097.63,6671.648,13670.55,18440.15,17078.27,7854.233,9554.34,10070.46,6519.78,17262.1,9673.563,17451.47,10579.58,19710.32,7962.7,7009.113,11084.66,8980.771,6980.896,8980.642,8726.253,10436.4,6280.563,10268.34,10559.89,7086.136,11304.19,12953.59,12981.92,12905.9,10315.7,8747.895,17539.7,17641.12,17540.31,17878.91,9435.967,17533.49,9207.439,1174.196,3842.43,10912.11,6300.096,6816.02,11249.99,7665.067,9717.922,17679.68,7554.089,5329.095,5090.712,7233.445,5175.434,1005.151,7947.272,17189.04,4614.067,6363.238,1655.925,7634.024,12455.95,9695.89,17332.73,10085.6,2456.486,8667.416,8859.57,10150.62,8974.432,11514.28,10436.4,8467.494,6416.869,3137.906,16641.12,7711.036,8976.374,12068.18,9557.182,9076.96,5007.076,8100.172,12805.88,5478.541,7725.643,1655.925,215.9889,9597.039,10973.12,10886.54,18121.32,10201.5,9768.171,3241.307,7266.663,8928.609,5158.557,4509.983,18682.41,19026.41,2470.863,3662.24,5228.757,9108.276,4677.513,11580.99,16726.44,5898.939,8629.723,8130.454,7989.483,6347.465,7690.53,13042.01,315.5433,6609.392,12704.0,17812.15,9711.691,6265.865,9076.96,7690.53,10569.51,17281.22,9351.424,9549.68,9354.846,8250.37,5213.441,7551.871,9586.644,11122.37,1187.123,5166.302,5861.502,1174.196,9424.978,17624.5,9939.891,8344.665,8695.993,7020.495,7694.136,8424.244,15822.13,15130.12,5342.154,17414.7,18054.8,2040.94,7661.569,7954.444,6438.029,9588.708,8340.846,8085.896
NAM,8405.997,1582.875,7117.55,7417.142,6607.643,7342.774,7539.966,9657.496,12088.9,7878.468,7784.538,2510.536,8264.846,3594.06,4390.626,9447.35,7288.281,6520.519,11479.44,7395.23,8563.76,12332.82,8849.453,6470.25,9251.939,11034.69,9590.698,930.864,3004.049,12231.22,7797.97,8459.421,12372.95,3861.917,3002.201,2050.37,2050.37,10436.82,3029.298,6081.29,11579.94,11900.41,6648.883,8092.025,8299.138,4746.847,9528.174,8717.841,10490.25,6774.92,10582.33,6048.636,4840.421,7334.44,9151.601,4242.396,9232.493,15068.67,8084.97,15523.65,2686.664,8414.729,7703.788,3655.263,5054.954,5442.938,5238.613,3064.935,6776.633,9412.38,12415.74,8810.908,12061.26,7610.018,10741.81,7800.814,9719.587,8601.866,8742.941,7422.23,6864.182,10225.81,6366.603,7188.876,11158.89,6390.498,14350.9,9538.97,3188.506,9363.89,10288.62,16531.65,9749.804,13231.29,6657.512,10336.41,6576.55,4422.22,6169.389,9429.072,7797.97,7577.414,1281.274,8633.669,8104.954,8874.477,6790.838,8084.97,7832.036,3185.897,6808.023,13452.03,16771.72,7200.277,4781.299,6512.906,7509.525,11841.41,1614.799,5786.247,4183.496,2006.927,10336.41,9597.039,341.741,4338.796,3554.629,11891.15,8422.152,9198.592,9217.564,15873.51,12253.8,6827.026,8624.261,11071.03,9920.627,12033.56,13138.82,13521.34,8335.684,13147.2,7350.682,7509.477,6491.045,7511.557,8932.264,2690.31,6155.351,4563.593,5596.853,9737.883,14638.12,4787.892,12242.84,7418.198,4110.855,7509.525,4563.593,2772.526,8474.326,7872.566,7643.35,9115.85,1481.363,4583.192,6564.541,3872.68,3629.008,9940.421,8687.356,7998.981,9719.587,14987.48,9324.827,6650.568,7183.89,16063.48,2953.518,3051.572,8229.549,7128.128,11720.19,8907.479,9415.521,9864.664,10778.08,14560.25,15132.54,5157.48,1272.133,1415.006,1548.482
NER,7082.385,2778.376,3539.309,3224.456,5607.444,8342.004,5078.042,6842.872,16180.32,4079.252,5511.833,3547.353,4156.513,795.3542,428.1367,9245.158,3829.604,5241.676,8333.49,3718.457,5009.704,9666.354,8415.19,6716.604,6663.447,12341.69,9100.113,4985.353,2081.592,8300.297,3752.594,9305.976,11024.17,1133.164,1495.293,2453.707,2453.707,8507.99,5341.149,2762.9,9347.004,8878.49,3950.058,4221.885,4244.892,4461.384,6819.388,4776.041,7660.261,2594.876,9004.378,3513.33,3967.0,3045.1,5437.961,4038.119,5514.122,19388.75,3932.638,16552.82,1671.959,4230.493,5171.698,924.6487,1991.251,2026.912,1933.882,1315.465,3462.781,6908.037,9912.047,6628.87,9581.749,3821.261,7925.903,4095.356,11758.75,7865.206,4490.43,5496.355,4808.685,5931.603,3912.47,3311.987,8402.319,4007.454,12975.32,7769.258,4173.318,7577.589,11071.13,18103.03,6934.316,11953.51,5033.698,10636.88,4058.382,1619.77,2413.003,6795.567,3752.594,8521.13,5494.667,5005.719,4031.344,5181.096,2453.43,3932.638,4479.667,6148.336,7895.595,10662.69,17436.55,3679.056,1095.425,2783.383,3895.527,9970.302,5499.0,1998.579,7130.484,4647.636,10636.88,10973.12,4338.796,423.372,802.7985,9532.623,4327.557,5211.265,8666.387,17823.11,16541.68,6033.902,7444.801,8882.356,9184.51,12608.94,14284.31,16197.43,4627.132,11773.3,3014.421,7783.153,5322.068,4124.666,5602.645,3535.825,4836.929,3285.464,2111.601,11255.28,17578.98,1769.036,9795.717,3527.682,4929.48,3895.527,3285.464,1569.432,6332.395,4098.636,3803.934,5266.223,5437.92,6233.478,4109.592,1407.858,823.8323,10544.8,7071.093,6154.813,11758.75,19139.56,6910.836,2716.694,4019.415,19391.22,4696.821,3668.401,4842.992,8170.196,7873.029,7123.533,6835.222,7495.242,10863.09,18484.48,18916.02,4540.296,5560.978,4327.25,4722.703
NGA,7391.676,2017.813,4207.215,4017.01,5782.212,7938.363,5545.438,7183.191,15521.28,4806.406,5955.451,3073.257,4940.509,105.1806,863.8292,9414.313,4477.659,5456.245,8788.082,4413.227,5702.964,10044.28,8284.738,6382.416,6943.001,12318.75,9320.157,4240.09,1694.203,8946.49,4523.549,8962.875,11466.06,838.0292,938.0098,1767.29,1767.29,8694.004,4845.608,3092.472,9623.901,9315.902,4421.355,4964.818,5020.854,4395.729,7133.053,5537.161,8025.6,3381.973,9131.473,3917.052,3988.689,3847.711,6166.329,3909.526,6244.151,18622.72,4722.149,16863.02,944.7181,5025.222,5657.91,423.4102,2141.314,2337.686,2184.296,663.1803,4064.022,7174.836,10261.91,6809.335,9917.694,4542.264,8294.503,4803.548,11555.97,8087.981,5292.041,5865.177,5173.203,6734.041,4321.359,4043.533,8768.959,4404.52,13489.08,8189.025,3805.56,7994.534,11110.72,18593.75,7277.343,12414.0,5313.012,10757.57,4491.407,1574.314,3091.288,7090.148,4523.549,8435.334,4738.523,5713.003,4809.141,5902.835,3248.587,4722.149,5121.166,5590.803,7756.306,11090.92,17997.6,4337.418,1433.933,3466.954,4580.214,10470.3,4786.563,2478.278,6610.806,4049.839,10757.57,10886.54,3554.629,802.7985,361.5058,9841.51,5110.319,5982.633,8882.6,18081.7,15738.97,6187.65,7739.124,9136.233,9143.533,12750.31,14383.33,16014.75,5344.317,12243.7,3810.186,7490.038,5517.177,4764.551,6263.33,3099.338,5035.358,3328.484,2460.883,11148.59,17420.69,1862.233,10130.56,4265.601,4672.96,4580.214,3328.484,783.6831,6492.208,4820.963,4535.252,6016.049,4714.865,5907.828,4530.112,1415.368,236.2703,10601.39,7438.107,6533.806,11555.97,18391.77,7156.12,3450.513,4605.213,19510.67,4245.583,3304.193,5499.933,7752.999,8493.132,7525.312,7118.082,7748.341,11034.5,17961.36,18512.49,4556.634,4764.497,3664.235,4060.806
NIC,14235.58,11252.12,10434.08,8932.146,14136.88,5975.677,12316.62,2691.61,13756.67,9931.195,12653.6,12882.02,9021.177,9739.905,9159.095,16032.86,10650.02,13718.36,1725.552,10233.9,10422.15,629.8522,3756.906,5862.436,2899.133,17011.82,15602.15,12805.67,11529.26,3573.807,9315.837,5339.192,13785.57,9055.791,10775.07,11368.98,11368.98,1489.383,14548.88,6781.735,339.1337,1293.236,11792.31,9736.227,9191.415,13857.08,2716.13,9455.436,1909.417,9151.95,1620.769,11869.84,13267.22,8523.871,10005.64,13524.5,9985.653,10982.28,8906.699,12584.73,10630.01,8699.689,12232.34,9459.426,7701.041,7534.688,7667.414,10483.01,10879.78,2672.76,536.598,3143.363,242.824,9982.188,1661.105,10146.51,18454.16,15167.33,8279.932,13105.61,12766.17,7577.314,12068.34,9834.672,1211.543,12172.26,12845.07,13642.05,13647.07,13610.33,17121.06,11131.63,2601.538,13509.79,13301.92,16544.76,12033.73,8300.649,10152.29,2751.83,9315.837,17421.68,12968.19,10254.16,9169.212,10081.82,8302.106,8906.699,10847.78,15035.16,17154.61,1599.644,11196.33,10537.0,8476.953,10182.44,10352.67,13229.72,13477.33,7545.025,16069.69,13554.35,16544.76,18121.32,11891.15,9532.623,9841.51,135.9633,9034.442,9241.96,15512.77,11855.1,11660.25,14523.26,14493.3,822.4513,2880.749,15805.51,15029.4,14195.42,10095.17,13443.97,8070.077,5189.146,13854.13,10781.58,10876.95,12929.88,13499.76,12627.91,7432.25,18169.0,12801.48,7983.791,356.5573,9775.127,14462.07,10352.67,12627.91,10340.54,3482.219,9989.428,9864.914,9656.951,13331.77,15747.41,12119.66,10930.93,9618.885,17062.34,13824.34,13357.57,18454.16,10391.19,2708.27,9781.915,11151.69,10699.65,14042.19,13144.85,10779.92,6122.562,3408.012,13583.67,2723.822,2119.671,16115.17,12034.96,11605.98,13784.02,12119.62,12977.02,13295.9
NLD,5361.4,6856.132,1664.815,1125.463,5170.816,11466.75,3282.178,6941.241,16658.11,934.7828,3633.827,6613.338,173.0333,5118.854,4492.509,7651.716,1745.082,4778.667,7320.031,1375.387,1512.952,8754.366,10363.28,9810.82,7144.036,10917.29,7290.597,8821.605,5486.255,5988.239,628.025,12027.16,7831.141,5298.531,5432.492,6372.873,6372.873,8927.356,8014.141,4863.254,9068.949,7823.974,2949.04,709.4576,173.5239,5678.008,7069.602,622.9741,7363.132,1733.388,9589.459,3284.383,5091.466,1481.366,1459.083,5711.346,1505.523,16183.67,427.9169,12969.38,5799.191,360.315,3201.787,5230.238,5118.922,4733.77,4867.571,5421.13,2162.912,7375.779,9093.943,7613.425,8923.632,1085.255,7532.215,1145.901,11361.64,6363.421,756.7269,4071.167,3788.199,2022.635,3296.282,1297.695,7885.116,3376.146,9303.377,5251.808,6674.031,5123.767,9666.672,13952.75,6987.902,8573.183,4345.208,8951.699,3185.802,5318.604,2281.397,7154.686,628.025,8388.237,9351.925,1370.703,318.3489,1332.481,2243.923,427.9169,1813.739,8931.112,8206.194,9229.362,13284.67,1694.944,4564.502,1981.948,1415.962,6659.134,9123.539,4219.005,9536.271,7887.344,8951.699,10201.5,8422.152,4327.557,5110.319,9034.442,76.9572,916.1565,6982.543,14028.07,18867.02,5519.237,5691.659,8849.443,10542.52,10399.29,11859.78,14175.06,1093.599,8375.247,1862.043,10548.14,4917.663,1790.145,2155.229,6486.082,4669.672,4764.768,4641.092,10510.19,14755.12,5152.225,9089.134,1090.303,6732.094,1415.962,4764.768,5806.731,7506.908,987.487,986.5178,1128.93,9122.207,7921.132,3265.953,4562.769,5150.458,9185.165,5037.606,4377.154,11361.64,16561.3,7487.81,1776.441,2209.789,15125.95,7351.038,6337.427,1781.716,11371.8,5866.046,4880.046,7242.886,7854.576,8892.063,15918.48,15586.5,5371.253,9693.594,7877.135,8210.55
NOR,5014.602,7655.045,2160.437,2038.357,5174.927,12270.74,3199.743,7404.58,15963.53,1351.699,3456.329,7227.993,1087.773,5996.984,5394.237,7178.676,2101.033,4824.977,7517.311,1859.721,1216.697,8884.304,10998.81,10641.01,7667.395,10324.64,6789.259,9524.811,6217.125,5941.591,1459.379,12747.34,7031.006,6204.993,6240.519,7150.677,7150.677,9337.488,8478.141,5727.035,9323.294,7978.4,3202.21,1117.156,969.2816,6003.93,7554.176,485.3148,7717.999,2628.122,9997.558,3660.689,5461.625,2390.782,787.4166,6127.144,791.2361,15279.14,1342.89,12063.68,6627.016,1157.104,3077.948,6122.599,6027.271,5635.292,5774.096,6253.528,2606.405,7882.949,9225.138,8200.44,9101.687,1608.583,7855.384,1483.495,10941.94,5991.679,1267.015,3959.594,3841.523,1749.596,3567.665,2010.678,8158.664,3624.309,8417.135,4702.35,7177.35,4600.593,9133.656,13041.89,7439.368,7730.767,4395.11,8395.82,3412.801,6234.747,3030.5,7654.712,1459.379,8196.645,10049.62,1048.369,1184.92,843.114,3152.955,1342.89,1858.963,9376.567,8127.079,9207.354,12372.11,2124.664,5480.371,2686.866,1800.297,5863.597,9765.214,5116.625,9863.321,8479.884,8395.82,9768.171,9198.592,5211.265,5982.633,9241.96,916.1565,214.0129,6527.191,13112.21,17991.74,5465.455,5308.435,9169.77,11058.24,9693.195,11078.09,13360.59,1062.053,7533.189,2739.748,11316.19,4960.628,2008.041,1649.799,7086.146,4804.221,5245.013,5537.889,10066.16,13861.47,6066.027,9246.207,1780.931,7089.936,1800.297,5245.013,6655.581,8131.383,1371.805,1561.207,417.5658,9779.183,8173.073,3481.267,5326.044,6035.088,8683.7,4636.256,4119.565,10941.94,15693.28,8008.809,2569.439,2447.23,14229.74,7845.565,6894.351,1630.325,12189.46,5916.703,4434.839,7746.7,8312.998,8282.781,15006.55,14670.42,5647.263,10469.5,8537.309,8846.312
NPL,1710.066,8745.843,6050.166,7501.161,3101.719,16522.17,3975.874,13914.63,9751.761,6237.937,3529.277,6918.724,7053.249,8978.649,9090.223,674.162,5748.186,3433.796,13871.77,6127.979,5474.927,14994.56,17037.84,15218.57,14124.22,4033.053,437.5795,8637.104,7498.656,11940.37,6921.61,17650.42,3160.925,9676.683,8222.644,8296.839,8296.839,15864.08,6304.148,11017.72,15686.39,14226.5,4949.158,6359.505,6859.421,4739.289,14050.11,6439.131,14233.62,7576.549,16522.51,5226.5,4969.531,7988.503,5739.775,5290.257,5740.605,11237.1,7244.016,7980.525,8610.264,7342.558,3975.624,9294.298,10593.3,10465.47,10458.87,8494.999,5766.934,14358.11,15300.79,14544.71,15314.44,6296.071,14350.51,6044.132,4414.775,801.1843,7679.389,3311.251,3944.616,8049.588,4858.25,6640.497,14597.79,4751.157,5166.007,1887.094,6100.116,1948.004,2719.439,9731.872,13955.58,4022.39,3638.557,2075.847,4766.703,10284.7,6831.294,14137.18,6921.61,2383.553,8840.758,5627.717,6955.47,5735.054,8521.107,7244.016,5305.712,6592.589,2905.181,14767.61,9243.908,5905.164,9683.875,6614.2,5953.805,2919.777,8217.305,10143.3,6111.776,7233.993,2075.847,3241.307,9217.564,8666.387,8882.6,15512.77,6982.543,6527.191,144.2978,9217.661,12085.05,2709.787,1340.546,15638.96,17506.51,3958.067,5641.706,7832.195,5893.625,3930.218,8489.346,16349.55,3366.389,5511.807,4889.868,6760.835,3850.139,5583.76,10475.66,3541.931,9024.652,10414.06,15391.46,6597.943,5119.858,5953.805,5583.76,8884.646,14384.46,6179.245,6404.913,6113.57,8351.794,4818.343,4695.51,7467.286,9105.385,2212.509,1952.731,2752.074,4414.775,11982.0,14467.72,6962.399,5291.045,10835.51,6264.723,6388.173,5219.473,16308.02,12121.59,2105.313,14225.42,14827.77,2208.786,10263.81,10383.1,4443.974,9829.974,7803.501,7737.527
NRU,10757.73,16933.59,14417.34,15140.75,12311.86,13900.24,12749.68,14386.2,4059.163,14018.56,12312.89,15297.27,14198.66,18182.54,18213.63,8672.745,14106.62,12650.96,12623.1,14289.85,13032.84,11552.03,13701.26,15526.05,14717.11,5807.143,8780.688,14978.0,16483.72,11941.82,14496.61,12935.53,6809.453,18894.34,17273.52,16840.45,16840.45,13129.36,13660.39,18065.3,12110.99,12149.59,13875.72,13931.31,14060.19,13702.5,14479.67,13474.51,13530.96,15667.48,12752.62,14312.25,14093.65,15494.86,12709.78,14205.17,12641.33,2327.783,14455.09,1270.342,17529.65,14233.03,12660.91,18502.57,18992.35,18541.67,18740.99,17574.11,14417.15,14512.22,11384.8,14981.52,11741.57,14249.89,13265.48,13954.22,6710.272,10016.05,14123.37,12330.92,13020.63,12916.2,13911.84,14765.4,12809.63,13818.0,4915.501,10054.9,14474.86,10246.21,6982.968,725.771,14291.0,5891.052,12823.8,7324.132,13764.73,19338.94,15520.01,14551.79,14496.61,9698.158,14594.69,13069.58,14273.42,12938.49,16249.1,14455.09,13461.51,13077.59,10404.2,10447.78,978.4944,14267.51,18570.86,15172.04,14099.23,7887.282,14315.53,18047.94,12019.08,14620.35,7324.132,7266.663,15873.51,17823.11,18081.7,11855.1,14028.07,13112.21,9217.661,1.7236,4931.153,11900.92,10400.25,12617.81,12831.49,5331.414,3705.328,2409.31,13462.39,6075.629,15763.15,14447.23,12583.31,13807.38,12389.4,15224.2,13067.66,14753.45,18392.63,7021.714,1258.567,19146.89,11535.5,14578.41,13530.11,14099.23,14753.45,17829.87,15314.5,13986.53,14294.8,12953.65,14430.61,12390.85,13713.75,16675.54,18312.59,7486.897,10754.62,11670.17,6710.272,3004.271,14561.02,15335.63,13856.45,1624.977,14159.52,14951.3,13127.91,14069.11,12463.39,10699.58,14543.05,13974.69,7051.171,1922.172,1569.65,13527.03,14977.89,15151.85,14788.48
NZL,13762.0,13836.31,17971.9,19455.71,14269.96,9729.112,15974.44,13979.16,2333.461,18322.31,15564.51,13713.35,19011.83,15750.72,16461.71,11410.95,17735.26,14689.08,13319.88,18148.78,17451.06,11847.15,10744.57,11389.0,13839.26,8083.58,11745.76,11721.86,15018.08,14308.33,19006.65,9138.396,11041.03,15695.31,15243.89,14260.44,14260.44,11974.69,12117.87,16336.53,11676.95,12780.93,16614.41,18419.03,18824.75,14170.83,13874.56,18247.02,13452.83,18953.23,11321.0,16471.37,14789.16,19586.18,17411.42,14264.91,17362.61,2930.198,19263.88,5935.469,14937.81,19147.14,16014.68,15695.67,16034.05,16435.71,16290.37,15317.63,17523.31,13595.58,11517.5,13434.22,11736.09,18364.35,13253.57,18128.41,7798.826,12761.04,19023.78,15205.97,15630.56,17586.27,16325.42,18572.15,12855.06,16225.1,9575.732,13726.58,13473.06,13869.1,9370.458,5085.255,13921.29,10293.84,15103.86,10060.57,16372.26,15775.58,17992.18,13806.19,19006.65,10944.81,11193.19,17568.3,18988.62,17559.44,18884.43,19263.88,17388.21,11200.8,11241.42,11207.38,5735.807,17861.73,16505.05,18117.87,18002.01,12213.02,11319.57,16956.9,10446.64,12441.66,10060.57,8928.609,12253.8,16541.68,15738.97,11660.25,18867.02,17991.74,12085.05,4931.153,194.9612,13875.28,13410.34,11961.17,10475.75,8518.801,7023.193,4698.91,17914.16,10491.77,19335.4,10635.09,14553.14,17555.44,16774.49,13811.17,14890.02,15258.78,16536.42,8614.42,4130.61,15975.42,11551.22,18621.28,13203.84,18002.01,15258.78,14987.18,13571.34,18263.92,18478.29,17738.59,11346.82,11913.09,16286.41,15972.15,15743.49,9872.658,14036.7,14788.73,7798.826,2734.17,13498.4,18491.59,17234.53,4005.53,12805.95,13882.43,17284.29,9826.746,14546.24,14159.8,13723.13,13077.16,10080.76,3014.788,3404.995,14397.04,11004.11,12566.7,12199.72
OMN,1587.942,6115.173,4096.846,5610.909,438.8936,13896.67,2270.178,12134.08,11674.18,4603.866,2036.348,4372.504,5517.9,6285.721,6461.84,3228.239,3873.371,857.0129,12828.61,4289.591,4248.785,14273.4,14445.99,12510.15,12172.28,6375.472,3145.921,6437.027,4795.895,11406.99,5207.722,15006.83,5658.039,6995.622,5513.027,5635.025,5635.025,14109.27,4268.415,8574.278,14515.44,13341.65,2756.173,4810.765,5356.058,2114.775,12204.79,5165.602,12730.46,5469.943,14726.31,2804.602,2264.88,6044.162,4780.802,2658.347,4823.622,13785.77,5620.005,10679.45,5904.091,5841.325,2387.557,6603.879,8006.944,7942.06,7904.256,5785.408,3671.323,12428.43,14612.59,12386.11,14430.22,4541.91,12936.84,4388.211,6184.915,1936.222,6275.79,1510.0,1757.439,7212.197,2523.505,4702.792,13336.47,2413.696,7746.67,2756.083,3639.188,2600.396,5065.485,12436.75,12203.08,6590.233,1234.837,4603.267,2521.039,7637.027,4544.025,12244.75,5207.722,2933.096,6769.214,4417.438,5362.961,4633.485,6384.613,5620.005,3712.852,4880.46,2687.854,14672.37,11953.39,3988.871,7092.848,4433.512,4171.733,5014.695,6190.626,7695.793,4874.6,4979.074,4603.267,5158.557,6827.026,6033.902,6187.65,14523.26,5519.237,5465.455,2709.787,11900.92,13875.28,173.3363,1801.389,14214.27,15188.66,6583.553,8251.708,10286.13,4501.862,6465.107,6521.427,13639.94,741.9512,3747.594,3965.798,4201.122,1210.401,2874.818,7977.233,5469.016,11583.77,7801.3,14602.67,4750.915,2796.364,4171.733,2874.818,6176.055,12146.89,4546.616,4659.1,5075.089,6298.065,3162.938,2435.818,4775.052,6414.159,4531.884,1931.021,1595.466,6184.915,14516.03,12491.44,4827.421,3371.582,13504.52,3989.297,3824.524,3845.656,13688.32,11357.15,2197.5,12315.81,12995.54,4850.225,12751.62,12957.1,1764.03,7687.026,5461.926,5501.361
PAK,374.6522,7889.046,4709.623,6165.773,2083.979,15622.21,2635.964,12632.48,11079.12,4915.899,2188.738,6172.934,5752.112,7829.728,7861.593,2010.818,4408.147,2317.703,12786.85,4790.143,4198.98,14054.66,15724.56,14121.48,12813.37,5373.488,1729.295,8198.608,6499.283,10987.31,5597.236,16694.83,3882.877,8499.803,7168.504,7391.706,7391.706,14615.72,5955.265,9699.226,14609.52,13203.51,3632.447,5048.636,5560.783,3912.257,12756.85,5173.553,13020.25,6236.475,15278.35,3952.961,3995.498,6651.62,4526.513,4450.599,4537.599,12509.68,5932.586,9139.928,7584.604,6049.916,2635.494,8137.3,9326.042,9171.674,9177.269,7420.687,4431.495,13052.71,14385.09,13210.75,14325.77,4963.924,13163.49,4718.152,5671.58,683.3699,6407.776,1994.771,2655.295,6921.042,3570.082,5300.738,13460.7,3466.407,5980.15,1116.941,5435.79,1035.571,4056.846,10856.88,12679.56,4828.073,2427.004,3413.267,3462.157,9062.856,5507.726,12836.25,5597.236,3057.006,8498.631,4358.07,5645.37,4489.505,7180.801,5932.586,3977.91,6448.813,3283.508,14069.46,10316.0,4564.755,8425.645,5280.437,4617.9,3217.979,7900.479,8829.646,6217.038,6743.58,3413.267,4509.983,8624.261,7444.801,7739.124,14493.3,5691.659,5308.435,1340.546,10400.25,13410.34,1801.389,353.4131,14478.06,16173.1,5244.026,6921.726,9153.438,4598.316,4692.38,7152.542,15219.87,2287.156,4174.471,3658.638,6000.737,2742.321,4536.995,9173.662,4819.488,10307.75,9163.786,14441.15,5261.544,4555.241,4617.9,4536.995,7839.112,13045.13,4856.792,5074.094,4891.006,8017.618,4650.613,3395.272,6332.48,7951.712,3542.771,673.4186,1412.195,5671.58,13254.62,13155.68,5624.417,3950.775,12025.21,5750.048,5624.472,3914.823,15420.77,11091.54,913.6255,12922.29,13545.4,3509.467,11565.02,11650.19,3541.87,9442.886,7248.085,7265.219
